단어,IT/과학,경제,문화,미용/건강,사회,생활,스포츠,연예,정치
나이,0.0,0.0,0.0004156453974186,0.00043776022827855,0.0,0.0,0.0004029398012767,0.0005772978885296,0.0
나중,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011347479695491753
나타나다,0.0007931807004805,0.00140340378712245,0.0,0.0013466954542835,0.0008607528148576,0.00082661099638505,0.0,0.0004752087303555,0.0024095403238555547
나폴리,0.0,0.0,0.0,0.0,0.0,0.0,0.001309911337327,0.0,0.0
난임,0.0,0.0,0.0,0.00044667882523975,0.0,0.0,0.0,0.0,0.0
날리다,0.0,0.0,0.0,0.0,0.0,0.0,0.0005260048555663,0.0,0.0
남국,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005381511461319
남기다,0.0,0.0,0.000546195393929,0.0,0.0,0.0,0.00066559283411455,0.0006370294133442,0.0009609577399785808
남다,0.0,0.0,0.00062125342109415,0.0,0.0,0.0,0.00108192404903205,0.0008044089905336,0.0032431650862079177
남다르다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006522909481065,0.0
남부,0.0,0.0,0.0,0.0,0.0004323218085767,0.00047963087827005,0.0,0.0,0.0
남성,0.0,0.0,0.0,0.00080736011185095,0.0007034143649426,0.0,0.0,0.0,0.001431213655287248
남자,0.0,0.0,0.00048506350197475,0.0,0.0,0.0,0.0009901370540897,0.00104190201907575,0.0013085381991197696
남자친구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043117412250395,0.0
남편,0.0,0.0,0.0,0.0,0.0,0.00053086900340765,0.0,0.0014679531085223,0.004140296645652396
납부,0.0,0.00090904359340785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
낮다,0.0004148007223588,0.00090120473505335,0.0,0.00056241268541085,0.0,0.0003876182442691,0.0,0.0,0.001983253208040901
낮아지다,0.0,0.0004342306026701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
낮추다,0.0,0.0005517988906736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
내과,0.0,0.0,0.0,0.0005520201212648,0.0,0.0,0.0,0.0,0.0
내년,0.00100808614618365,0.00146489831070425,0.0005721445737337,0.0007276225765742,0.0007731996334781,0.0009642488630281,0.00072432377892675,0.0,0.00202814058071775
내년 총선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010354128708675
내놓다,0.00055087572411605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008485052384917257
내다,0.00131688908016155,0.00124691876797455,0.00165096171952115,0.00106455157704835,0.0012621762803764,0.00098874354217,0.00173103159130365,0.00159672427560745,0.006491967703465299
내다보다,0.0,0.00046179167902315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
내란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006409792584750746
내리다,0.0,0.0007740840305462,0.0,0.0,0.000548323516657,0.00073107777997085,0.00058951452700445,0.0003849974832391,0.0018416312022894162
내부,0.0005709450010656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014861556114453684
내용,0.00098502047502525,0.00097685885083125,0.00087506658010635,0.00079779227976295,0.00134758982036505,0.00083136319293715,0.0004150351452304,0.00043110612856255,0.008008259557230217
내주다,0.0,0.0,0.0,0.0,0.0,0.0,0.00111007942522595,0.0,0.0
내한,0.0,0.0,0.00045272241111975,0.0,0.0,0.0,0.0,0.0,0.0
넘기다,0.0,0.0,0.0,0.0,0.0005030202994128,0.0,0.0004765795928948,0.0,0.0
넘다,0.0009338146389308,0.00114081651746735,0.00093182687345705,0.0007639372663456,0.00075500585020085,0.0007704167441545,0.0007304377646537,0.0008171414297763,0.004557233779831745
넘어서다,0.0,0.0004776036689259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
넘치다,0.0,0.0,0.0005939528221475,0.0,0.0,0.0,0.0,0.00075056804064355,0.0
넣다,0.0,0.0,0.0,0.0,0.0,0.0,0.001257209246935,0.0004491513543573,0.0012983152444391464
네거티브,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017787941144284368
네이마르,0.0,0.0,0.0,0.0,0.0,0.0,0.0004631488744465,0.0,0.0
네이버,0.00156952655397125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
네트워크,0.00084009796443275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
넥슨,0.0009164583204021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
넷마블,0.00084229943465545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
넷플릭스,0.0005765763175016,0.0,0.00150561659980405,0.0,0.0,0.0,0.0,0.00046715965421465,0.0
넷플릭스 시리즈,0.0,0.0,0.00038450291123165,0.0,0.0,0.0,0.0,0.0,0.0
노동,0.0,0.0,0.0,0.0,0.0005163223921479,0.0,0.0,0.0,0.001834963852366818
노동당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001993476162721524
노동자,0.0,0.0,0.0,0.0,0.000635033165043,0.0,0.0,0.0,0.0052137068871178326
노래,0.0,0.0,0.0009635518830949,0.0,0.0,0.0,0.0,0.00134345412510735,0.0
노량,0.0,0.0,0.0004390326614147,0.0,0.0,0.0,0.0,0.0,0.0
노력,0.00107022796480075,0.00098366517997545,0.00098737329275605,0.0012736538296571,0.0013672576340011,0.00121959922966715,0.0008506034371306,0.0006779901716081,0.0038699028554135414
노력 하다,0.0006148769421671,0.00053677454580985,0.0006161432040034,0.00080021988234975,0.0008314774166312,0.0007773568179382,0.00055896208342135,0.0004310685343176,0.0008460924985282
노리다,0.0,0.0,0.0,0.0,0.0,0.0,0.0008079212296978,0.0,0.0
노무현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028010895824907567
노무현재단,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983253208040901
노선,0.0,0.0,0.0,0.0,0.0,0.00136102462156305,0.0,0.0,0.0
노인,0.0,0.0,0.0,0.00078081494040105,0.00071332968804705,0.0003834301718865,0.0,0.0,0.0
노조,0.0,0.0,0.0,0.00040428568591065,0.00078694495982825,0.0,0.0,0.0,0.002822903525659659
노컷뉴스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009405118306173345
노후,0.0,0.0005020262329027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
녹화,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040412673783435,0.0
논란,0.0004468118620755,0.0,0.00050559564669125,0.0,0.00058817820480835,0.0,0.0004609604094829,0.00068135898161755,0.012371906093304045
논리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009814036493398272
논문,0.00053810181665905,0.0,0.0,0.0004609140110842,0.0,0.0,0.0,0.0,0.0
논의,0.00085761551894395,0.00068859452174935,0.0,0.0007903351163024,0.0008325668799758,0.00050985417598915,0.0,0.0,0.00288505409064422
논의 하다,0.0,0.0,0.0,0.0,0.000432277852742,0.0,0.0,0.0,0.0009275513442152
논평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009098429665754649
놀다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004251215690818,0.0
놀라다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116829063522985,0.0
놀라다 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039818406979565,0.0
놀랍다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003829699101444,0.0
놀이,0.0,0.0,0.0,0.0,0.0,0.0004058585597333,0.0,0.0,0.0
농가,0.0,0.0,0.0,0.0,0.00093026545579095,0.0,0.0,0.0,0.0
농산물,0.0,0.0,0.0,0.0,0.00047491820758465,0.0,0.0,0.0,0.0
농업,0.0,0.0,0.0,0.0,0.0012474248010555,0.0004712495480901,0.0,0.0,0.0
농업 기술,0.0,0.0,0.0,0.0,0.0004976530043285,0.0,0.0,0.0,0.0
농업인,0.0,0.0,0.0,0.0,0.00059549318024975,0.0,0.0,0.0,0.0
농촌,0.0,0.0,0.0,0.0,0.00064218115315615,0.0,0.0,0.0,0.0
농협,0.0,0.00070220116966345,0.0,0.0,0.0004388949589457,0.0,0.0,0.0,0.0
높다,0.00165581622902645,0.00224841645782455,0.00090934820851645,0.0018473093128362,0.00113738007578965,0.00144851455618785,0.00110927547682,0.00064332316927735,0.006783961900107161
높아지다,0.0004248651557355,0.00071636079254665,0.0,0.00050056426584565,0.0,0.0,0.0,0.0,0.0008587281931723488
높이,0.0,0.0,0.0,0.0,0.0,0.00044821935231195,0.0,0.0,0.0
높이다,0.00114858944730695,0.00084639273947865,0.00068154787726695,0.00093296007787695,0.0006764269997625,0.00082241861791925,0.0,0.00078704562135865,0.00222150169631343
놓다,0.0,0.0,0.00038826571860175,0.0,0.0,0.0,0.00045589288995735,0.0005132306120104,0.0028331664812690305
놓치다,0.0,0.0,0.0,0.0,0.0,0.0,0.00048592590908405,0.0,0.0
뇌졸중,0.0,0.0,0.0,0.0004216101672855,0.0,0.0,0.0,0.0,0.0
누가,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020241450267633938
누구,0.0005792178695185,0.0,0.00083684918299895,0.0,0.00043083462497095,0.0005015852241714,0.00044874652731325,0.00073113627657285,0.00305678358626355
누적,0.00050218302365485,0.0005170712954241,0.00066139393543185,0.0,0.0,0.0,0.0,0.0,0.0
눈길,0.0,0.0,0.00059305185970815,0.0,0.0,0.0,0.0,0.00123226973519125,0.0
눈길 끌다,0.0,0.0,0.00036689755652645,0.0,0.0,0.0,0.0,0.00098132418192505,0.0
눈물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101796208017175,0.0
눈빛,0.0,0.0,0.0003794154324046,0.0,0.0,0.0,0.0,0.00063335622484925,0.0
뉴스,0.00064144241811155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005652551848363934
뉴시스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009405118306173345
뉴욕,0.0,0.0,0.00040259996100015,0.0,0.0,0.0,0.0,0.0,0.0
뉴진스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00074766944886415,0.0
뉴캐슬,0.0,0.0,0.0,0.0,0.0,0.0,0.0005799944948391,0.0,0.0
느껴지다,0.0,0.0,0.0003859790901716,0.0,0.0,0.0,0.0,0.0004008441851343,0.0
느끼다,0.0,0.0,0.0012073650284836,0.00046818462087795,0.0004158358867639,0.00059498089217155,0.0005942980342454,0.0010069388511524,0.003118001177590076
느끼다 있다,0.0,0.0,0.00041400524073215,0.0,0.0,0.0,0.0,0.0,0.0
느낌,0.0,0.0,0.00054510805432895,0.0,0.0,0.0,0.0,0.00066726857098275,0.0
늘다,0.0043336300544687,0.00335533324676745,0.0041967697948607,0.00258312417039455,0.00264283249097165,0.0026420931767602,0.00363977965132595,0.00443519120079305,0.003905830247373708
늘다 오다,0.0,0.0,0.00061153084645085,0.0,0.0,0.0,0.0,0.0006698429093987,0.0
늘다 오후,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039769515660815,0.0
늘리다,0.00054182785013285,0.00065776164017315,0.0,0.00058570612526535,0.0,0.0005054085493056,0.0,0.0,0.0
늘어나다,0.00065868053633545,0.00121637830129355,0.0,0.00068680664831725,0.0005232506313818,0.0006876889608277,0.0,0.0,0.0
능력,0.00054254276621045,0.00049409587691295,0.0,0.0005198263746581,0.00067868464433945,0.0,0.00069213307628395,0.0,0.001073410241465436
다가오다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009711806946592041
다니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004502978770306,0.001737902295705944
다루다,0.0,0.0,0.00063222312906645,0.0,0.0,0.0,0.0,0.0,0.0
다르다,0.0,0.0,0.0004127096738408,0.0,0.0,0.0,0.0004677774945129,0.000459146421745,0.0020650368454858863
다른,0.00108606371709325,0.0008204090153899,0.0012900786590137,0.0009319022635932,0.0010182034858049,0.0008113740820485,0.00096203443508355,0.0014756103533935,0.006688317907956192
다만,0.000663897321039,0.00107372581736035,0.0,0.00051508761774475,0.0005603575767644,0.00048878354227215,0.00041442282092135,0.0,0.002166236126094459
다수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016707459141755607
다스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013596529725228856
다시,0.0006228074624647,0.00077138678722795,0.00120339388816105,0.00060901028562345,0.00074869864642525,0.00075205980077175,0.0018432363694633,0.00142475977827755,0.0069723058721485025
다양하다,0.00290133396335765,0.0013725785455723,0.002639153430556,0.0021520760114413,0.001668056821596,0.00266877097519015,0.00080667967000015,0.00155445192538485,0.0009789452156865
다음,0.00082716247800755,0.00071599414492045,0.00094023207003165,0.00058014558182485,0.00070371376798525,0.00087756722822135,0.00111390872913975,0.0008091818625136,0.002682603851976533
다이어트,0.0,0.0,0.0,0.0005086124326152,0.0,0.0,0.0,0.0,0.0
다저스,0.0,0.0,0.0,0.0,0.0,0.0,0.00078006272849605,0.0,0.0
다큐멘터리,0.0,0.0,0.0004848797180401,0.0,0.0,0.0,0.0,0.0,0.0
닥터,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005683161735611,0.0
단계,0.00083503840860485,0.0006652895269022,0.0,0.00074902221915965,0.00067132616373185,0.0006716700883326,0.0,0.0,0.0013278218546278649
단독,0.0,0.0,0.0011203352907745,0.0,0.0,0.0,0.0,0.00059795614936445,0.0004160613014651
단독 콘서트,0.0,0.0,0.0006597978261015,0.0,0.0,0.0,0.0,0.0,0.0
단백질,0.0,0.0,0.0,0.0004802562031263,0.0,0.0,0.0,0.0,0.0
단속,0.0,0.0,0.0,0.0,0.00049946561126205,0.0005121187093228,0.0,0.0,0.0
단순하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153344320209348
단식,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006088995676028
단어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011143020601879288
단일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002289941848459597
단장,0.0,0.0,0.0,0.0,0.0,0.0,0.00056258455650625,0.0,0.0009405118306173345
단지,0.0,0.00233806385408755,0.0,0.0,0.0004636600561817,0.000589886014931,0.0,0.0,0.0006044744225139
단체,0.0,0.0,0.00084206611907355,0.0007141094126185,0.00128336360689365,0.0010406614374428,0.00044627745852505,0.0,0.0033415817330942933
달다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008996200118948416
달라,0.0,0.0,0.0,0.0,0.00060533547032835,0.0,0.0,0.0006783081348937,0.00314902430205127
달러,0.00053887870893225,0.00099669230743085,0.0003758695574098,0.0,0.0,0.0,0.00072608331761615,0.0,0.0
달리,0.00041491002631475,0.0,0.0,0.0,0.0,0.0,0.00055438117295815,0.00043526408079415,0.0
달리다,0.0,0.0,0.0,0.0,0.0,0.0,0.00052516691289495,0.0,0.0
달성,0.0008011369622877,0.000817010992483,0.0,0.00063044099135865,0.0,0.0005047647642286,0.00095583846938405,0.0,0.0
달성 하다,0.00050477496425175,0.00046917357447915,0.0,0.0,0.0,0.0,0.0006156647117996,0.0,0.0
담기다,0.0,0.0,0.0009483689180028,0.0,0.00044575899408325,0.0,0.0,0.0011876944846886,0.000920065921256088
담다,0.00067607815643705,0.0005373467812545,0.00203901225532625,0.0006582078408883,0.0005195184386001,0.00073526040329565,0.0,0.0014355673541613,0.0015905173412399702
담당,0.0006819393987799,0.0,0.0,0.0004428822970861,0.0005637169825502,0.0,0.0,0.0,0.0
담보,0.0,0.0006877850089374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
담보 대출,0.0,0.00047088567049795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
답례,0.0,0.0,0.0,0.0,0.0,0.00044389263829635,0.0,0.0,0.0
답변,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019749567994313713
당국,0.0,0.00087687500373475,0.0,0.0,0.0006308453963644,0.0,0.0,0.0,0.0
당내,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017953142892620257
당뇨,0.0,0.0,0.0,0.00056789619333565,0.0,0.0,0.0,0.0,0.0
당뇨병,0.0,0.0,0.0,0.0008375421199302,0.0,0.0,0.0,0.0,0.0
당부,0.0,0.0,0.0,0.0004324077774943,0.00065132172764195,0.00047162894152415,0.0,0.0,0.0008275958246145
당부 하다,0.0,0.0,0.0,0.0,0.00052235410527845,0.0,0.0,0.0,0.0007166072353618
당사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001073410241465436
당선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004240997944102139
당시,0.00048013428616555,0.0005595018693441,0.00084575995289575,0.00042826578253475,0.0013000868206778,0.00056753028343885,0.0008440538990177,0.0009606803583382,0.006426136367833511
당신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004297317051927,0.001226754561674784
당연하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034367981444017
당원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036578725204888304
당하다,0.0,0.0,0.0,0.0,0.00046407395478105,0.0,0.0011717265128941,0.0004770826562282,0.0013289841084810161
당황,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059868643628325,0.0
당황 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003726577103973,0.0
대가,0.0,0.0,0.0,0.0,0.0004294017436251,0.0,0.0,0.0,0.0
대감,0.0,0.0006171278786519,0.0006280752579132,0.0,0.0,0.0,0.0,0.0009357268303101,0.0
대결,0.0,0.0,0.0,0.0,0.0,0.0,0.00124119946788075,0.00052978962848955,0.0
대구,0.0,0.00051556819786225,0.0007185039260584,0.0005068127538149,0.0005575198989276,0.0007427702597857,0.0006704111009698,0.0,0.00397992300461116
대구시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005530415181432
대규모,0.0005968117827563,0.0005971839661241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대금,0.0,0.00045783058174365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대다,0.00127909050325575,0.00214386395160545,0.00083734698228475,0.00136279104102265,0.00214449669826245,0.00174067815054245,0.00093202659193845,0.00088876674785415,0.005968550352860567
대단하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013596529725228856
대만,0.00045348621370435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대법관,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011040791055073056
대법원,0.0,0.0,0.0,0.0,0.0004688989402611,0.0,0.0,0.0,0.002223554464198578
대변인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003977475598656636
대부분,0.0,0.0005295657405444,0.0,0.000449317608361,0.0,0.00047301083650595,0.0,0.0,0.0
대비,0.00168612329646905,0.00317619650956855,0.0,0.00149281130414695,0.0012529796889477,0.00129571163980535,0.0,0.0,0.00083715639500715
대비 감소,0.0,0.0004246290553964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대비 증가,0.0,0.00063988787574775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대사,0.0,0.0,0.0005690057546212,0.0,0.0,0.0,0.0,0.0,0.00044575414438965
대상,0.0019004705921677,0.00236226005344765,0.0013840709963214,0.00248246298521245,0.002463907387702,0.00235321555170935,0.0006483931238448,0.00071260556541755,0.0036496890410972647
대상자,0.0,0.00044049557112635,0.0,0.0007631358791031,0.00044097981038095,0.0,0.0,0.0,0.0
대선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425840571893306
대신,0.0,0.00047179468205845,0.0,0.0,0.0,0.0,0.0005625478174703,0.00039531081878415,0.0009302888759367112
대안,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049749963212195
대웅제약,0.0,0.0,0.0,0.00081543514316095,0.0,0.0,0.0,0.0,0.0
대위,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036495948209824824
대응,0.001059830916035,0.0009877902562667,0.0,0.0011332190219675,0.00171882396028245,0.0007238880959595,0.0,0.0,0.0035729721102713274
대응 하다,0.0004437260714242,0.0,0.0,0.0,0.0005365102411792,0.0,0.0,0.0,0.00046530223557925
대전,0.00063697274996805,0.0005560280549321,0.00103122926314915,0.0006656232825376,0.0010108256347728,0.0010766371634352,0.0008446613719913,0.0,0.0008721211021887
대중,0.0,0.0,0.00062292273428905,0.0,0.0,0.0,0.0,0.0006285631133724,0.0
대중교통,0.0,0.0,0.0,0.0,0.0,0.000540353155699,0.0,0.0,0.0
대책,0.0,0.00066953251557715,0.0,0.0005553343492806,0.0010839434399482,0.000630948807192,0.0,0.0,0.004678374414447629
대체,0.0,0.0,0.0,0.0,0.0,0.0,0.00051487020435465,0.0,0.0
대출,0.0,0.003172894947215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대출 금리,0.0,0.0005321333075108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대통령,0.00052937198697355,0.0,0.00049944373448545,0.00049316284515085,0.0020126730129779,0.0005092869652766,0.0,0.0,0.039531753345951486
대통령선거,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016458957035803351
대통령실,0.0,0.0,0.0,0.0,0.00043736562678285,0.0,0.0,0.0,0.00168851321963705
대표,0.0029527709489221,0.00171833297981225,0.0018671191154896,0.0021224161023811,0.00212724468961385,0.002098190945626,0.0008679890047585,0.00111624699337915,0.012556251092244649
대표 발의,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000568038447628
대표 하다,0.0,0.0,0.00044895086258005,0.0,0.0,0.0,0.0,0.0,0.0
대표이사,0.0,0.0005061720411579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대표팀,0.0,0.0,0.0,0.0,0.0,0.0,0.00235389035415855,0.0,0.0
대피,0.0,0.0,0.0,0.0,0.00038801970581525,0.0,0.0,0.0,0.0
대학,0.00065759741256015,0.0,0.00053694954618505,0.00075397113096565,0.00176319505745965,0.0,0.0,0.0,0.0026068534435589163
대학교,0.0,0.0,0.0003710599883606,0.0006617432132148,0.0005455744709505,0.0,0.0,0.0,0.0
대학생,0.0,0.0,0.0,0.0,0.00039201254577415,0.0,0.0,0.0,0.0013085381991197696
대한,0.00251665445612535,0.0026683697547064,0.00240902870028765,0.00271520489112535,0.00307520429731095,0.00213526810467695,0.0012865457795307,0.0019621083173748,0.0036612655341401
대한민국,0.00061612984072665,0.0,0.0009865303221968,0.00043376207177105,0.00071987300853705,0.000709485350953,0.00054474537283625,0.000496569422326,0.007656536040822157
대한항공,0.0,0.0,0.0,0.0,0.0,0.00049028658405875,0.0,0.0,0.0
대해,0.00162212071327045,0.0018610392749206,0.00182673629248095,0.00152198514577935,0.00244673402111005,0.00135258770872555,0.0013521063843996,0.001892190525867,0.028975769709898718
대해 서다,0.0,0.0,0.0,0.0,0.0004366275268016,0.0,0.0,0.0,0.0007572661940214
대해 서도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004568020751245
대형,0.0005060052899058,0.00061246969711985,0.0,0.0,0.00040561088224145,0.0008644944120024,0.0,0.0,0.0
대화,0.00067908552660745,0.0,0.0004286140366639,0.0,0.00051486174699965,0.0,0.0,0.000606986056873,0.0018252338612425216
대회,0.00127687872763305,0.0,0.000735274502674,0.0008508341200896,0.000824601283666,0.00075990546365395,0.0037172959662098,0.0,0.00052057637074785
댄스,0.0,0.0,0.0004181951710154,0.0,0.0,0.0,0.0,0.00072006115661925,0.0
댓글,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065835828143213405
더불다,0.0,0.00044114969293975,0.00052010425774715,0.00052246408132245,0.000637495382629,0.0004265311928295,0.0,0.00044208512064045,0.013603339789662019
더불다 민주당,0.0,0.0,0.0,0.0,0.00043724092243955,0.0,0.0,0.0,0.00269796095257285
더블,0.0005073920471692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
더욱,0.000940586554739,0.00064740211389175,0.000993664783847,0.00087887854767685,0.0006955120752929,0.0008316563062231,0.00067708945320525,0.00106770176313055,0.002293278134238016
더파,0.0,0.0,0.0,0.0,0.0,0.0,0.0005793375696771,0.0,0.0
더하다,0.00046288858747385,0.0,0.00095455666982745,0.00042675444056885,0.0,0.0005013661736372,0.000438116866047,0.00118478991643705,0.0
던지다,0.0,0.0,0.0,0.0,0.0,0.0,0.0013521364224667,0.0,0.001175639788271668
덧붙이다,0.0005311104892026,0.00055302473325035,0.0006324759706858,0.00056120410309725,0.0005918383220931,0.0004216687468086,0.00075563348310075,0.0009190775558306,0.0038142637909977712
덮다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008996200118948416
데뷔,0.0,0.0,0.00127521549083895,0.0,0.0,0.0,0.0009802256729109,0.00250586588477975,0.0
데뷔 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050852710077405,0.0
데뷔전,0.0,0.0,0.0,0.0,0.0,0.0,0.0004844339885174,0.0,0.0
데이터,0.00313228480442315,0.0007572750437847,0.0,0.0007632388117196,0.0,0.0,0.0,0.0,0.0
데이터 센터,0.0005907309484865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
데이트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082340634891845,0.0
덱스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048561162499775,0.0
도내,0.0,0.0,0.0,0.0,0.0005258810685237,0.0,0.0,0.0,0.0
도로,0.0,0.00044578107047925,0.0,0.0,0.0006506006636178,0.00095071987772755,0.0,0.0,0.0005275745335349
도루,0.0,0.0,0.0,0.0,0.0,0.0,0.00073799123164785,0.0,0.0
도민,0.0,0.0,0.0,0.0,0.00041630488758725,0.0,0.0,0.0,0.0007191160311816
도박,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031895618603544383
도부,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106586835274155
도서,0.0,0.0,0.00059324175418585,0.0,0.0,0.0,0.0,0.0,0.0
도서관,0.0,0.0,0.00103635878413435,0.0,0.0,0.0011966998279859,0.0,0.0,0.0
도시,0.00072528297906185,0.0012643853069334,0.00180541404415165,0.0005645933790696,0.0010512480773613,0.0017107388194131,0.0,0.0003970157712373,0.0015560148562749
도심,0.0,0.0,0.0,0.0,0.0,0.000725340567312,0.0,0.0,0.0
도움,0.00053478689925585,0.0005136112222571,0.0003884741091507,0.0010366218690272,0.0008159858851101,0.000664096220006,0.00117781391720295,0.0,0.0013259392488163988
도움 되다,0.0,0.0,0.0,0.0005375604453644,0.00040114513635665,0.0003845050278244,0.0,0.0,0.0
도움말,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010018495587010737
도의,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067586850798835
도입,0.00127252951464735,0.0009378617177765,0.0,0.0007546808854136,0.000554448493187,0.00088495699206305,0.0,0.0,0.001604028994098197
도입 하다,0.00053685662350655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
도전,0.0005808356303915,0.0,0.00082875870281725,0.0,0.0,0.0,0.0012306974916939,0.00089080815035555,0.0004799279598597
도전 하다,0.0,0.0,0.0,0.0,0.0,0.0,0.0006088211794095,0.0003941022421323,0.0
도지사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014969109791804504
도착,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042883575401135,0.0
독감,0.0,0.0,0.0,0.0004338502870806,0.0,0.0,0.0,0.0,0.0
독려,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013289841084810161
