단어,IT/과학,경제,문화,미용/건강,사회,생활,스포츠,연예,정치
동기,0.0011617268644546817,0.0017443251666409982,,0.001014149726927362,,,,,
동기 대비,0.0009617582103227563,0.0013800209087268583,,,,,,,
동료,,,,,,,0.001555287487931443,,
동메달,,,,,,,0.0008035606023937436,,
동물,,,,,,0.001056625737589939,,,
동상,,,,,,,,0.0007692291900807919,
동생,,,,,,,,0.0011033287372680868,
동시,0.0014763175169086192,0.0008929113552945433,0.0016745454677271057,0.0011185775722690869,,0.00107007384735631,0.0008974377900006705,0.001479290122982668,
동안,0.0014698191969236556,0.0013144252343318566,0.0017371492696869253,0.001692537709965904,0.0015773045943660992,0.0017440265166384702,0.002695688846684104,0.0014927521377757923,0.001356015068774896
동영상,0.0008652892564629694,,,,,,,,
동원,,,0.001117902240151069,,0.0008815501789766605,,,,
동원 하다,,,0.0007589093113228398,,,,,,
동의,,,,,,,,,0.0013974521743619333
동전,,,,,,,,0.0008648150479997774,
동점,,,,,,,0.001088545326074322,,
동참,,,,,,0.0007886629398425966,,,
돼다,0.009125706528115134,0.009336466089907191,0.00896325223398909,0.009504590541980253,0.010606058958992592,0.009807609207832824,0.009746176952647826,0.008557248625702661,0.009047595069131185
돼다 있다,0.0009650929720910409,0.0011057195916288442,0.0008438974394365288,0.0008934862237532351,0.0010571281343721775,0.0012096640993517272,,,0.0011369832775230324
돼다 지난,,,,0.0009400084804076696,,,,,
돼다 하다,,,,,,,,,0.0010533896538053875
되다,0.018104354593936355,0.01868893954081539,0.017626356379627825,0.016863235028406993,0.016850773492842978,0.01801363368688605,0.01261845464959657,0.018979611610998776,0.017702497519394535
되다 브랜드,,,,0.0009668890225983629,,,,,
되다 않다,0.0010485550041978815,0.0011806222523504388,,0.0011838085618269365,0.0014800999527043305,0.0009168913804626946,0.0010487318105309453,,0.0017144752472327811
되다 예능,,,,,,,,0.0016306354537576641,
되다 예정,0.0011025593061302177,0.0010455734599006882,0.0013854804304943085,0.0008356491086419768,0.0008125510207716635,0.00117597056988345,,0.0008081806447937806,
되다 있다,0.0030603847772458733,0.0036233802166705078,0.001678740564048482,0.003102859327022655,0.0029119900930469214,0.00273777472577014,0.0017514375540055634,0.0012815062976229182,0.00356158806860293
되다 전망,,0.0009326906812177115,,,,,,,
되다 하다,0.0009423454148524106,0.0009961399286747,0.0007555869152971768,0.0009162222559606036,0.0008934048550608473,0.0007732548988449745,0.0007787375285955732,0.0008107176600998167,0.0014823723081046078
되어다,0.0013956790568482738,0.0009309708899185606,0.0026168487505824254,0.0020091705321932355,0.0019322201073626204,0.001924016621981623,0.0014673350750072295,0.0020648356091002326,0.0020333575442127065
두다,0.0014262116837571916,0.0015284288042845464,0.0013520982447026322,0.0013051956271521025,0.0017999067385445244,0.001541544905198227,0.0015917479375479168,0.0018056085077435117,0.0028088440456855114
두산,,,,,,,0.0030141636053459112,,
둔화,,0.0015206424162613331,,,,,,,
뒤지다,,,,,,,0.0013382216165440809,,
드라마,,,0.0030848947976283314,,,,,0.005586416908430326,
드래프트,,,,,,,0.000859218783357068,,
드러나다,,,,,0.0008613721251663446,,,,
드러내다,,,0.0017096695731587384,,,,0.0012042230279637087,0.003018563621583221,
드론,0.0019961815350120755,,,,,,,,
드리다,,,0.0014216571282954077,0.000896726068180825,0.0012226357138645746,0.0010440428044859098,0.0012348584001708972,0.001930650012215199,0.0015718935450951856
드림,,,0.0010739159597303993,,,,,,
득점,,,,,,,0.005998565552371888,,
듣다,,,0.0008028105860969506,,,,,0.001730876843357234,
들다,0.0021047328611281143,0.002381300069220454,0.0034630265513416144,0.0023375005082399802,0.0023149726163407005,0.002010895481624732,0.003066653162995527,0.0049766702918720785,0.002825513729964551
들어가다,0.000901279773772237,,0.0008625949336431069,0.0008513383991028342,0.0010029353563797683,0.0009900718824632667,0.001327389394907258,0.0011726730327743073,0.0010012695899224505
들어서다,,0.001014391889434902,,,,,,,
들어오다,,,,,,,0.000842160593853835,0.0008260265082231917,
들이다,,0.000833614640408609,0.0008369578128987288,,0.0009660557963874289,0.0009218596755400127,0.000858454815734279,0.0008469029580068399,
등급,0.0009107047100467737,0.0008915807816696612,,,,,,,
등록,0.0010847632643003102,0.0012244512275110663,,0.0013153363002745503,,0.0013460592088713253,,,0.0009706845897755129
등장,0.001018963427580828,,0.0017694081728217646,,,,,0.0030421098155631165,
등장 하다,,,0.00114400786702487,,,,,0.0018542581523789859,
등판,,,,,,,0.001983544467242954,,
디스플레이,0.0024778492676229445,,,,,,,,
디자인,0.0016298320603523396,,0.0013329609253823038,0.0016841786870483574,,0.002247093387100976,,,
디즈니,,,0.0013474067819935196,,,,,,
디지털,0.00486008747085148,0.001634645112402746,0.000765539726936386,0.001619249505552738,0.0010387604285244344,0.0009206030647875519,,0.0009551364534673047,
디지털 전환,0.0009125533203468635,,,,,,,,
따내다,,,,,,,0.0011819656807250858,,
따뜻하다,,,0.0010040015366257135,,,,,0.0011515062126514829,
따르다,0.006211061351253135,0.00859036773179233,0.002968740533982883,0.006382441691702254,0.006680536937240964,0.006404645448804583,0.002919678801637493,0.002172902436034057,0.005124303801880239
땅볼,,,,,,,0.0015048909737362328,,
때리다,,,,,,,0.0013623930175119237,,
때문,0.0025930322899074777,0.0030890656462432245,0.0018983866138350333,0.002842862825559037,0.002091237870336429,0.002031218311716948,0.0029446534689453875,0.002230343033444109,0.003049827633357097
떠나다,,,0.0014601240320360647,,,,0.002514114023346785,0.0019001497871544105,
떠올리다,,,,,,,,0.0008770994841772927,
떨어지다,0.0009099730637927013,0.0019446436901651542,,0.0008705500720708744,0.0008834735028485072,0.0009651239155841598,0.0014151159872654836,0.0007480703133446951,
또한,0.0023937180976263727,0.0020377722699833106,0.002818924175958041,0.0027335626294748764,0.002388119613447385,0.0027030540225970595,0.002079263969022867,0.003115365329517197,0.0023336764823244068
뛰다,,,,,,,0.0037755329846130368,0.0008339868695463609,
뛰어나다,,,,,,,0.0009325067802370222,,
뜨겁다,,,0.0023082736971315374,,,,0.0008586829682054828,0.00212185300431511,
뜨다,,,,,,,,0.0013412090487108434,
뜬공,,,,,,,0.000990791831483636,,
라디오,,,,,,,,0.0008720599079915087,0.001569831290857145
라디오스타,,,,,,,,0.0007811704058343792,
라마,,,,,,,,0.0008628165491885182,
라며,0.0031554166346449844,0.0030459427969378185,0.0031467001750489294,0.003196425638413343,0.0036519198332233536,0.0030165951340523777,0.002738003344978373,0.007962048407569691,0.00662032359792309
라면,,,,,,,,0.0007930629158229862,
라운드,0.0013901255065846643,,,,,,0.005217028475372075,0.0007759837259688125,
라이브,0.0008397391944062243,,0.0014105853702913065,,,,,0.0015371713438426904,
라인,0.0009526710604375289,,,0.0010906749793808744,,,,0.000779658459662542,
라인업,0.0008605405005406753,,0.000934399692956831,,,,0.0010592067263170291,,
랜드,,,,,,,,0.0009130687687822674,
랭킹,,,,,,,0.0013126840585093,,
러브,,,,,,,,0.0010085342446964933,
러시아,,,,,0.0020338577623723163,,,,
런가,,,,,,,,0.0008353089653914111,
런가 하다,,,,,,,,0.0008175371495519427,
런닝맨,,,,,,,,0.0011700250332040854,
런던,,,,,,,0.0008914777943571129,,
레알,,,,,,,0.001832825797876087,,
레알 마드리드,,,,,,,0.0012441574157832731,,
레이,,,,,,,,0.0007953515883180498,
레전드,,,,,,,0.000919416127015741,,
로맨스,,,0.0010539254119678325,,,,,0.0014449857434795368,
로봇,0.0029118174999464915,,,,,,,,
로부터,0.0009788997095815332,0.0009553826166720235,,0.0011739962962040182,0.0012688928592674432,0.0008130187545819641,,,0.0008671687379871349
로서,0.000864424387037827,,0.0017639202041550839,0.000829800444342003,0.0007902334375678141,0.0007936362557561349,0.0011336117158680051,0.0016202275555098457,0.0011062476257405298
롯데,,0.001693049044189354,0.0009771088539682585,0.0010314627404468012,,0.0026157401335787627,0.003588630053138173,,
루수,,,,,,,0.0029013123702935173,,
루타,,,,,,,0.0018156696955961699,,
류현진,,,,,,,0.0016385804465262404,,
리그,0.0013632058295249714,,,,,,0.008916735453564356,,
리그 경기,,,,,,,0.0011429160838845422,,
리그 라운드,,,,,,,0.0009214441156189737,,
리드,,,,,,,0.0015709271847293685,,
리바운드,,,,,,,0.0009365185172261299,,
리버풀,,,,,,,0.001929536479006227,,
리뷰,,,,,,,,0.0007781067393377762,
리스크,,0.001269339564862515,,,,,,,0.0008528175219062316
리조트,,,,,,0.0008237815906104546,,,
리지,,,0.0013988502734734736,,,,,0.0011381196533544933,
리츠,,0.0008721818208895221,,,,,,,
리튬,0.0008783718989948936,,,,,,,,
린다,,,0.0021118895297767264,,,0.0010737381833041727,0.0008328550876330662,,
마감,,0.0015117911852254766,,,,,,,
마감 하다,,0.0009549331816507548,,,,,,,
마당,,,0.0008396731758996137,,,0.0007695836181762414,,,
마동석,,,0.0007934676897862837,,,,,,
마드리드,,,,,,,0.001605748832821336,,
마련,0.0027107832646747236,0.0027730307465066925,0.0021635560077804057,0.002496442401986291,0.003042048874642096,0.003185919958062012,0.0010153842656015594,,0.003179112711274
마련 돼다,,,,,0.0007928146970873042,0.0008715117706807428,,,
마련 하다,0.0014712182405595333,0.0013792849472629902,0.0009184107856700579,0.0012333157719242364,0.0014118105002704781,0.001570916777166975,,,0.0014203997413748505
마리,,,,,,0.0007732462354399017,,,
마무리,,,0.0012849817865322277,,,0.000876466738946767,0.00274291466581902,0.001113954988841913,0.001268535997061975
마무리 하다,,,,,,,0.0012482254034220006,,
마블,,,0.0010932672999317025,,,,,,
마스크,,,0.0007476688987955232,0.0017863960084717966,,,,,
마스크 착용,,,,0.0009282029491099242,,,,,
마약,,,,0.0009952374472125011,0.0026074209737443504,,,,
마요르카,,,,,,,0.0010965651586641268,,
마운드,,,,,,,0.0018939208703534053,,
마을,,,0.001267527562114851,0.0009121501326043842,0.002359550993918318,0.002402342634565623,,,
마음,,,0.0031918089842736842,0.001366095454572104,0.0012767438576407905,0.0013814686826087738,0.0016593902804109743,0.004513389795155045,0.0011518175753570017
마이,,,,,,,,0.0008013489507675285,
마이애미,,,,,,,0.000895666687855271,,
마이크로소프트,0.000835246624458609,,,,,,,,
마지막,,,0.002271995061585664,,,0.0007719673635256521,0.0028737901167742576,0.002594853169369964,0.0012354126274445733
마치,,,,,,,0.0009254043505451747,0.0008255858264572622,
마치다,,0.0011173042928995759,0.0011309031298432782,,,,0.002264732522069954,0.0012313252800001339,0.0008600472747684842
마케팅,0.001617910474147696,,,0.0010816415865030544,,0.001159469741366464,,,
마켓,0.0008478078862289135,,,,,0.0012858278617170326,,,
마트,,,,,,0.001201788329356391,,,
막다,,,,,0.000941111279240218,,0.001628655944949371,,0.0010950633802235714
막판,,,,,,,0.000841972468606946,,
만기,,0.0014043986711378721,,,,,,,
만나다,0.0010146184536161608,,0.003671736208057153,,0.0010893876292915852,0.0011685975498671951,0.0015841170687047339,0.0038116946585091244,0.002977259247763982
만난,,,,,,,,0.0009826143117470842,
만날,,,0.001279877971691842,,,,,0.000937736846381672,
만날 있다,,,0.0009031610295835001,,,,,,
만남,,,0.001135268293870185,,,,,0.0012748693291496113,
만들기,,,,,0.001000340260358959,0.0013563165666029197,,,
만들다,0.0036242516859887404,0.0015699066655862567,0.00389488818186304,0.002468679994142504,0.0024389356320514135,0.003082831400690999,0.0033722893180046887,0.004057525801675097,0.0031146595785044293
만루,,,,,,,0.0011311404283916608,,
만성,,,,0.0011379491854592119,,,,,
만큼,0.0016355680762508845,0.0019815057623952864,0.0015783671911107273,0.0016703906994496043,0.001340277567317673,0.0015976047606073478,0.0013492563401927954,0.0017965404728731394,0.0019488909837510658
많다,0.00328004437361333,0.0031016813818680756,0.004432720525583726,0.0038837454673312254,0.0032530131787060447,0.0041324171817982815,0.004226556627460586,0.004205321349604505,0.0031595636027782407
말다,,,,,,,0.0009917565242516405,0.0011896342138824096,
말씀,,,,,,,,,0.0010376789001662133
맛있다,,,,,,,,0.0008529636711620466,
맞다,0.0022959719586900674,0.0016494146424066427,0.002690276275229189,0.0024070974326895487,0.002452364351034206,0.002945577535647129,0.004698035802602491,0.0029849123368880875,0.0026110516595968087
맞다 대결,,,,,,,0.0019232697848745347,,
맞이,,,0.0010763090691054175,,,0.0011963673189181643,0.00089499924789683,0.0008719442109167429,
맞추다,0.001471308000144335,0.0009683664317486352,0.001506866238012835,0.0010061998289623176,0.0008791488262155199,0.0012754525219144624,0.0013804702768706073,0.0014914042642993192,0.0009159238168705412
맞춤,0.0015650583222662417,0.0008844155684700597,,0.0019932134663411586,0.0015419888789125757,0.0009861722243678687,,,
맡다,0.0011454823934496892,,0.0035351374742297694,0.0008682823747974694,0.0009313904511095095,,0.001486393548073049,0.002436765880644742,0.0018074767698162257
매각,,0.0014348381444811821,,,,,,,
매년,0.0008818716060726694,0.0009053716235400926,,0.0012167644960621828,0.001075963702746235,0.0011023940963153954,,,
매니저,,,,,,,,0.0007752677906593447,
매다,,,0.0009406370009997155,,,,,,
매도,,0.0014801375103055874,,,,,,,
매력,,,0.0026766633576371184,,,0.0008466473238296001,,0.003797273263683492,
매매,,0.0017386916143815611,,,,,,,
매물,,0.0008883852682581159,,,,,,,
매수,,0.0024865436229670117,,,,,,,
매우,0.0009491762804959014,,,0.0011418559671549195,0.0009137375764566025,0.0009407429604212572,0.000982973558160085,,0.0010685935769343005
매입,,0.001566188813138956,,,,,,,
매장,0.0008568358749268925,,,0.0015404491223805195,,0.0014877254855092427,,,
매진,,,0.0016063503783169206,,,,,,
매체,,,0.000845853685585604,,,,0.002503423010984859,,
매출,0.004265483354104801,0.0034286958117877775,,0.003902854236356066,0.0008403577673992247,0.002234144477440763,,,
매출 영업,,0.0009464863611765938,,,,,,,
매치,,,,,,,0.0014615655439397406,,
맥주,,,,,,0.001403923552029691,,,
맨시티,,,,,,,0.002159240893256097,,
맨유,,,,,,,0.0034849917705664407,,
맨체스터,,,,,,,0.0021639727386979233,,
맨체스터 시티,,,,,,,0.001033949687956245,,
맨체스터 유나이티드,,,,,,,0.0011786642454082795,,
맹활약,,,,,,,0.0010213733453555216,,
맺다,,,,,,,0.0009657832290882306,,
머리,,,,,,,,0.0009389224140449732,
머무르다,,,,,,,0.0007768181853909532,,
머스크,0.0009163312126255668,,,,,,,,
먹거리,,,,,,0.0009113689254028437,,,
먹다,,,0.0010355430949809871,0.001575233444546083,0.0011328720766879666,0.0009776354757164,,0.00339293468837768,
먹방,,,,,,,,0.0009106803440297915,
먼저,0.001017748791747261,,0.0011619443167845626,0.0008454815154209847,0.0008410287835542621,0.000984564882272479,0.001421484898803931,0.0017095104406367769,0.0012955045270755042
멀다,,,,,,,0.0010892975337917566,,
메다,,,,0.0014518068241766735,,,0.0011134162512056237,,
메달,,,,,,,0.0009088891018944514,,
메모리,0.0013109633316048517,,,,,,,,
메시,,,,,,,0.001956809501606152,,
메시지,,,0.0010649238522174058,,,,,0.0012005771021816954,
메이저리그,,,,,,,0.0024962475597004557,,
메이크업,,,,0.0008082073370601794,,,,,
메인,,,0.0008422338527963448,,,,,0.0007957287756245209,
메타,0.0030121098475022106,,,,,,,,
메타 버스,0.0018613294128142176,,,,,,,,
멤버,,,0.001404980030992726,,,,,0.00549914891030953,
면모,,,,,,,,0.0012650431162729533,
면서,0.0013967842949110674,0.001220756232624082,0.001146752652863017,0.001297347331953588,0.001672762773396354,0.0010789575056644061,0.0013017380745743497,0.001057879760421474,0.002898790206658136
면세점,,,,,,0.0008507866145554444,,,
면역,,,,0.0015981980283851411,,,,,
면적,,0.0015510491080357913,,,,,,,
명곡,,,,,,,,0.0007667432192763454,
명단,,,,,,,0.0013026332354197801,,
명소,,,,,,0.000910296629272934,,,
명의,0.0009897036427141926,0.0008919049644852481,0.0018089871002986706,0.0015868009566336282,0.001976051761183121,0.0012452923925495856,0.0016054661415719296,0.0008803098123349235,0.0012790675421373542
명절,,,,,,0.0008706756925597084,,,
명품,,,,0.0014277198794846273,,0.0009970175053303503,,,
모델,0.0034372092779788063,0.0010436903910146984,0.000771624738558823,0.0019652312880150723,,0.002381103828903922,,0.0009610287910321446,
모두,0.002393522551507528,0.002373095316451562,0.002533689775997428,0.002157883254397769,0.002487444242866072,0.002412669316897516,0.003950328701378248,0.003341272459501184,0.0025136798771286557
모드,0.0009006537001503182,,,,,,,,
모든,0.0019728502788199866,0.0013109983014919866,0.002359617718233308,0.0016028686701333346,0.0017881118840995594,0.001690934127177731,0.0018559422259015056,0.0021993330524837924,0.001994866601557872
모르다,,,0.0015205047429343163,,0.0009045072302770114,,0.001055319674577188,0.002554008132607153,0.0013177822131536976
모바일,0.0032926748406510685,0.0011312323678683142,,,,,,,
모범,,,,,,,,0.00076400247495368,
모빌리티,0.001994700732402933,0.0009567421382063857,,,,0.0009706728581064769,,,
모색,,,,,,,,,0.0009312569495382732
모습,0.0012115582088434663,0.0009526628638259162,0.004001793036193783,0.0010944512063708791,0.0011459885297134306,0.0014431486894188063,0.002988112266395066,0.007141567803366265,0.0015857300836205105
모습 그려지다,,,,,,,,0.0010238096973835314,
모습 담기다,,,,,,,,0.000835281721195416,
모습 보이다,,,,,,,0.0008685260398777684,0.0013891065193036881,
모으다,0.0010884920932738153,0.0009445577075048225,0.0024661116989002155,0.0009815365667389436,0.0009537958902186833,0.0011282122111544225,0.0008936141260848555,0.002746308857983143,0.0012744956715327843
모으다 있다,,,,,,,,0.0007859826792980522,
모이다,,,0.0008805608205513188,,,,,0.0011030409997994921,
모임,,,,,,,,,0.0009666957370377512
모집,0.0011816051094953254,0.001356525348268302,0.0009355260288864687,0.0012742495148806844,0.0021614770556138627,0.0013832691247901486,,,
모집 하다,,,,,0.0008124396453421608,,,,
목소리,,,0.0010227015558948401,,0.0009718954621058874,,,0.0011563574801249136,0.0020765127675760227
목적,0.0009307199175753452,0.001023187357528818,,0.0009173014212395324,0.0010745023696506662,0.0008804878400695801,,,0.0009820732375909944
목표,0.0024207001896718967,0.0029693286503962367,0.0007993115831697403,0.0018840313895608278,0.0014099660421371266,0.001554903470289806,0.0017180007643375092,0.0007769949364892714,0.0013686004344484496
몰다,,,,,,0.0009304562096937232,,,
몰리다,,0.0008983192259458673,,,,,,,
몰입,,,0.000773670155556207,,,,,0.000971837307856671,
무기,,,,,0.0007854778076663438,,,,
무너지다,,,,,,,0.0008888838970153923,,
무대,,,0.005945195003736402,,,,0.0018703924841477516,0.004855558061609432,
무대 오르다,,,0.000859297579326269,,,,,,
무려,,,,,,,0.0009399420107154099,,
무료,0.0011298593395706212,,0.001364761862077874,0.0013671623431333756,,0.0017767867065439317,,,
무빙,,,0.0007526662901068417,,,,,,
무사,,,,,,,0.0010511534924675648,,
무선,0.0009891528446509441,,,,,,,,
무슨,,,,,,,,0.0009377086778238803,
무승부,,,,,,,0.0009948655275331638,,
무실점,,,,,,,0.0017934303560725175,,
무엇,,,0.0010742726249485975,,,,,0.0015728610800630476,0.0010528670774138436
무패,,,,,,,0.0008389259699508582,,
문단속,,,0.0007763190779723468,,,,,,
문의,,,0.0011999026043545693,0.0010386193844872291,,0.0009521025135655531,,,
문의 하다,,,0.0007652074963794106,,,,,,
문재인,,,,,,,,,0.0016903740622928318
문재인 정부,,,,,,,,,0.0010346201620855097
문제,0.0023966297212777454,0.002055888226006673,0.0011727793315037378,0.0023791293625199275,0.003208503012458869,0.0018053866853243459,0.0017209262324542043,0.0014460274063206663,0.004768513669299707
문학,,,0.0011572357055894625,,,,,,
문화,0.0020484032776227476,0.0014221045729349339,0.007731015831534412,0.001438237167758589,0.0030277452599331155,0.00592537993294331,0.001163710384711716,,0.0029296546146628114
문화 예술,,,0.0026900800706055315,,,0.0008019046899224904,,,
문화재,,,,,,0.0010544661298674289,,,
문화재단,,,0.001937227394519024,,,,,,
묻다,,,0.0009743355218648138,,0.000777715640773991,,,0.0016771693334761684,0.0011675908038391307
물가,,0.002347322534869527,,,,0.0009522767196830796,,,
물다,,,,,,,,0.0022945710591633873,
물량,,0.0015396922686639189,,,,,,,
물러나다,,,,,,,0.0010797690999979294,,
물류,,,,,,0.0013099842246405782,,,
물질,0.000860977842309049,,,0.0016302067320856058,,,,,
물품,,,,,,0.0008776407579786363,,,
뮌헨,,,,,,,0.0031786997275908588,,
뮤지컬,,,0.0036710000588184924,,,,,,
뮤직,,,0.0009518141788552365,,,,,0.0013428781853830278,
뮤직비디오,,,,,,,,0.002032722232724329,
미국,0.005108377133656902,0.005169141885785824,0.0026600095551208153,0.003947602329856913,0.003447039447971329,0.0020896727514270407,0.0036095614288712183,0.0021445062713419255,0.0028657969313732384
미니,,,,,,,,0.0019154055510087122,
미니앨범,,,,,,,,0.001176385317934092,
미드필더,,,,,,,0.0012857319516899677,,
미디어,0.001774031363147485,,0.0011709098557244107,,,,,,
미래,0.003317380045362469,0.002284714775035982,0.001515259635278911,0.0015723911160158077,0.0025453263339059004,0.0017177142329292828,0.0009323976887991891,,0.0029300637507541287
미래에셋,,0.0014177809599319922,,,,,,,
미만,,0.0008577709737040472,,,,,,,
미세먼지,,,,,,0.0009131303498499239,,,
미션,,,,,,,,0.001214548211550023,
미소,,,,,,,,0.0013347814526872609,
미술,,,0.002544303337877933,,,,,,
미술관,,,0.0022874550573905137,,,,,,
미스터,,,,,,,,0.0010215130569366808,
미스터 트롯,,,,,,,,0.0008690736420873731,
미안하다,,,,,,,,0.000785445110392983,
미용,,,,0.0011003786313938519,,,,,
미우다,,,,,,,,0.000989808123581985,
미주,,,,,,,,0.0007660192438157324,
미치다,0.0009675084898492538,0.0013264184281088576,,0.0009537341610795685,,,0.0007782374949347886,,
민간,0.001236051798097813,0.0018209483269176166,,,0.0011582824551851162,0.0011531847945880026,,,0.0012172397526963518
민생,,,,,,,,,0.0027035341886850633
민선,,,,,,,,,0.0013273455307893948
민심,,,,,,,,,0.0010227290469141301
민원,,0.0008775422874715872,,,0.0014787962905872852,0.0008891962105973281,,,
민주,,,,,0.0011003598175188926,,,,0.0017791033276530924
민주당,,,,,0.001716580410966593,,,,0.012578034040406444
민주당 대표,,,,,,,,,0.0019245240088278512
민주당 의원,,,,,,,,,0.002199887604371309
민주주의,,,,,,,,,0.0012738771060999377
믿다,,,0.0010901883277817717,,,,0.0010004987260154863,0.0014980634401661897,
밀란,,,,,,,0.0009778928949110424,,
밀러,,,,0.0010018973982917191,,,,,
밀리다,,,,,,,0.0007858004911001268,,
밀수,,,0.0013728895778066504,,,,,,
밉다,0.0014503194293087858,0.00159290931714721,0.0015245177064983223,0.0012517855384747269,0.00193863713123909,0.0011260342420167156,0.0010109542718137335,0.0017619266444881538,0.001629053942627858
바꾸다,0.0009378643179644868,,,,,,0.0009253383327477497,,0.0011029970633001861
바뀌다,,,,,,,0.0007854743880387537,,
바다,,,0.0014295815094587203,,,0.0010905214900882405,,0.0008465399838286034,
바라다,,0.0008493872328210279,0.0020039506984323397,0.0014449121112974225,0.0018015596759988323,0.001970371675035627,0.0011342460688500752,0.0009532684834257371,0.0018984496950071588
바라다 하다,,,0.0010280867470398988,,0.0008949592630439386,0.0011109253753345805,,,
바라보다,,,,,,,,0.0008639853478113301,
바람,,,,,,,,0.0008742795760034559,
바로,,,0.0007392734076166856,,,,0.001270871765401495,0.0011418890415481095,0.0008723514619023494
바르셀로나,,,,,,,0.001376956439611015,,
바비,,,0.000736993637577867,,,,,,
바이든,,,,,,,,,0.001662827952899293
바이든 대통령,,,,,,,,,0.0009621852675089479
바이러스,,,,0.0009068777663321023,,,,,
바이에른,,,,,,,0.0020652641034140497,,
바이에른 뮌헨,,,,,,,0.0020220609129575073,,
바이오,0.0008858960012168726,0.0013304614853883944,,0.007523385089676671,,,,,
바이오 밀러,,,,0.0009301923041175829,,,,,
바이오 산업,,,,0.001045100734253457,,,,,
바탕,0.0015439107001375075,0.001008474120692662,0.0008341146586349397,0.001304301377642215,0.000842111723570337,0.0008785175778870986,,,
박나래,,,,,,,,0.0011558868366500052,
박람회,,,,,,0.0013904317471397608,,,
박물관,,,0.0016209920883920226,,,0.0013292798139938804,,,
박사,0.0008489397176103027,,0.0011572770508214449,0.0008610392208609693,,,,,
박서준,,,0.0010123241284652237,,,,,,
박스,,,,,,,0.0009017144308062539,,
박스오피스,,,0.0014703351493677108,,,,,,
반대,,,,,0.0009896948621628343,,,,0.002108628846678986
반도체,0.005895398487163444,0.0032852426784762334,,,0.0009170575762974519,,,,0.0013394144741755358
반드시,,,,,,,,,0.0011785315586441583
반등,,0.0011732419950720677,,,,,,,
반려견,,,,,,0.0009704696463076585,,,
반려동물,,,,,,0.0016357190100825631,,,
반면,,0.0019568729697553304,,,,,0.0010963042177133152,,0.001343850209665713
반발,,,,,,,,,0.0009991846788504509
반영,0.0012338535389032762,0.001877541734886883,,0.0009894409970445178,0.0012543039035970945,0.0013554231297510035,,,0.0022291774331334355
반영 하다,,0.000862676815205805,,,,,,,0.0009490997572218728
반응,0.0008900591059286134,,0.0013076400900496824,0.0012003724219982771,,,,0.0018808317565178411,
반전,,,,,,,,0.001277186630691931,
받다,0.005771760651207819,0.007030936920686173,0.006757218073268165,0.00826340261714299,0.008445119880834262,0.005996498663427374,0.006955283501531456,0.006834639832315725,0.005887096007598285
받다 있다,0.0018171116140882312,0.002338911556277695,0.001596256401810108,0.002411090029908864,0.0019417509362678474,0.0019338496507656851,0.0013209346917022033,0.0012906194032483186,0.0011363787096512392
발간,,,0.000959892546320825,,,,,,
발견,0.000891770755124938,,0.0008494165616514524,0.001365873000117826,0.0015662084110378755,,,0.0009243077680878004,
발굴,0.0014932142839199174,0.0010209346047525682,0.0008668150315557936,0.0011649271470654645,0.0016271841218840955,0.0013333602875987786,,,0.0009583541584654004
발급,,0.0009328698820614397,,,,,,,
발매,,,0.0009322911182955184,,,,,0.005163563192945663,
발매 되다,,,,,,,,0.0015654538736462693,
발매 하다,,,,,,,,0.0015056419647090182,
발병,,,,0.0009374813493955882,,,,,
발사,0.0013449689673267651,,,,0.0009874789191922125,,,,
발산,,,,,,,,0.0008386261972477309,
발생,0.0021032996722995362,0.002652036469809092,,0.0037811183403917885,0.004396767997413478,0.002196785879461231,,,0.0014993898382984177
발생 하다,0.0013190862120906715,0.00162944326608817,,0.0020450111134582647,0.002252222302186058,0.0012444492260179623,,,0.000840134182782258
발언,,,,,0.001035347951475039,,,,0.003386150778962036
발의,,,,,,,,,0.0027132497055849707
발의 하다,,,,,,,,,0.0008591581737226029
발전,0.0023120728940495237,0.0023281604073886173,0.0014696491151278167,0.002016397594381157,0.0026487940117213634,0.002138481190476056,0.0014479665393599189,,0.0035833526414867766
발표,0.0034863141409680488,0.003465016397421541,0.0016553441717704288,0.00280232577049861,0.0023492483910089327,0.001827863372256815,0.002100607533404145,0.0020759352502139738,0.0024896378925363684
발표 하다,0.0018640754889432825,0.0014581387116181224,0.0007816563387243709,0.0014285935167615226,0.0011456501587471719,0.0008932858345289006,0.0012334029597560886,0.0008910897552870897,0.0011959399024573632
발행,,0.002018671663864863,,,,,,,
밝히다,0.008182727965931781,0.00661422575465255,0.005660476215674349,0.007618719488093815,0.007755725592417665,0.007229546548502491,0.003914166197448409,0.005938237095585536,0.00785657580829718
밟다,,,,,,,0.0011275985731622083,,
방류,,,,,0.0012992851404655273,,,,0.001015923387445917
방문,0.0015444057126701033,0.0015275172883790341,0.0012691626157397384,0.002929895824849582,0.002836916928521157,0.00331793127651269,0.000921798498738487,0.0010428155147698078,0.003907813931694746
방문 하다,0.0008323721185125031,,,0.001466177925992605,0.001537066384547181,0.0018960605373447184,,,0.0017378396465431382
방문객,,,,,,0.0012277102751980444,,,
방법,0.0012607821015509656,0.0008565994539860693,0.0008028134299611796,0.0018224054155042686,0.001261923896945615,0.001007148465477009,,,0.0008664690494207431
